message_id,conversation_id,match_id,sender_id,sender_type,receiver_id,receiver_type,message_type,message_content,timestamp,message_status,response_time_minutes,attachment_count,is_edited,edit_timestamp,encryption_key
MSG_161_1,CONV_161,MATCH_4592,M2073,mentor,S3688,mentee,voice_note,Sample message content 1 in conversation 161,2026-04-20 11:22:17.753053,read,216.0,1,True,2026-04-11 11:22:17.753070,enc_key_803407f14b557ecc
MSG_161_2,CONV_161,MATCH_4592,S3688,mentee,M2073,mentor,text,Sample message content 2 in conversation 161,2026-04-08 14:22:17.753096,read,601.0,3,True,,enc_key_b81d1e7b2207489c
MSG_161_3,CONV_161,MATCH_4592,S3688,mentee,M2073,mentor,text,Sample message content 3 in conversation 161,2026-04-28 08:22:17.753129,sent,1156.0,0,True,,enc_key_b7ff9ee778157a76
MSG_161_4,CONV_161,MATCH_4592,S3688,mentee,M2073,mentor,video_call,Sample message content 4 in conversation 161,2026-04-15 19:22:17.753160,replied,1325.0,2,False,,enc_key_436985b41dd23fe2
MSG_161_5,CONV_161,MATCH_4592,M2073,mentor,S3688,mentee,voice_note,Sample message content 5 in conversation 161,2026-04-11 06:22:17.753192,replied,1350.0,2,False,,enc_key_e7c28246e08ceeb0
MSG_161_6,CONV_161,MATCH_4592,S3688,mentee,M2073,mentor,video_call,Sample message content 6 in conversation 161,2026-04-29 12:22:17.753224,replied,547.0,2,False,,enc_key_f38a39bfa54e2727
MSG_161_7,CONV_161,MATCH_4592,M2073,mentor,S3688,mentee,video_call,Sample message content 7 in conversation 161,2026-04-23 20:22:17.753264,read,1209.0,2,True,2026-04-22 11:22:17.753279,enc_key_b418590c3890bef2
MSG_161_8,CONV_161,MATCH_4592,M2073,mentor,S3688,mentee,text,Sample message content 8 in conversation 161,2026-05-01 17:22:17.753303,delivered,351.0,0,True,2026-04-10 11:22:17.753314,enc_key_45514495617be52a
MSG_161_9,CONV_161,MATCH_4592,S3688,mentee,M2073,mentor,file,Sample message content 9 in conversation 161,2026-04-23 12:22:17.753338,delivered,79.0,1,False,,enc_key_279f9d0764b0ecdc
MSG_161_10,CONV_161,MATCH_4592,M2073,mentor,S3688,mentee,schedule_request,Sample message content 10 in conversation 161,2026-05-05 13:22:17.753378,replied,516.0,2,True,,enc_key_357765f2a3976a5a
MSG_161_11,CONV_161,MATCH_4592,S3688,mentee,M2073,mentor,text,Sample message content 11 in conversation 161,2026-04-27 13:22:17.753410,read,472.0,3,True,,enc_key_9c58d1d735f7b070
MSG_161_12,CONV_161,MATCH_4592,S3688,mentee,M2073,mentor,video_call,Sample message content 12 in conversation 161,2026-05-03 07:22:17.753441,replied,521.0,0,True,,enc_key_a95fcc34ac0b9c09
MSG_161_13,CONV_161,MATCH_4592,S3688,mentee,M2073,mentor,text,Sample message content 13 in conversation 161,2026-04-10 18:22:17.753472,sent,524.0,0,True,,enc_key_b642578edab489bc
MSG_161_14,CONV_161,MATCH_4592,M2073,mentor,S3688,mentee,video_call,Sample message content 14 in conversation 161,2026-04-06 08:22:17.753503,replied,268.0,1,False,,enc_key_7fdae2a4f90c6c27
MSG_161_15,CONV_161,MATCH_4592,S3688,mentee,M2073,mentor,file,Sample message content 15 in conversation 161,2026-04-17 12:22:17.753538,sent,821.0,3,True,2026-04-15 11:22:17.753552,enc_key_5995b20885e4cbdb
MSG_161_16,CONV_161,MATCH_4592,S3688,mentee,M2073,mentor,schedule_request,Sample message content 16 in conversation 161,2026-04-10 19:22:17.753577,delivered,1061.0,0,False,,enc_key_2187730a7e1a67da
MSG_161_17,CONV_161,MATCH_4592,M2073,mentor,S3688,mentee,file,Sample message content 17 in conversation 161,2026-04-16 05:22:17.753608,replied,878.0,3,False,,enc_key_8d186a0e60ef16ae
MSG_161_18,CONV_161,MATCH_4592,S3688,mentee,M2073,mentor,file,Sample message content 18 in conversation 161,2026-04-10 20:22:17.753638,delivered,386.0,2,False,,enc_key_1ab880621defd7bd
MSG_162_0,CONV_162,MATCH_8374,M2227,mentor,S3827,mentee,schedule_request,Sample message content 0 in conversation 162,2026-04-13 07:22:17.764744,replied,,0,False,,enc_key_6caa94d178d87f0a
MSG_162_1,CONV_162,MATCH_8374,M2227,mentor,S3827,mentee,text,Sample message content 1 in conversation 162,2026-04-19 15:22:17.764824,replied,481.0,0,True,2026-05-05 11:22:17.764844,enc_key_9fce38af47da77f8
MSG_162_2,CONV_162,MATCH_8374,M2227,mentor,S3827,mentee,video_call,Sample message content 2 in conversation 162,2026-04-28 12:22:17.764871,read,1248.0,2,False,,enc_key_244ae431af4e33fd
MSG_162_3,CONV_162,MATCH_8374,S3827,mentee,M2227,mentor,file,Sample message content 3 in conversation 162,2026-04-24 12:22:17.764907,read,395.0,1,False,,enc_key_8d4760f86c62f1d4
MSG_162_4,CONV_162,MATCH_8374,M2227,mentor,S3827,mentee,voice_note,Sample message content 4 in conversation 162,2026-04-08 00:22:17.764939,delivered,346.0,3,True,,enc_key_2b1948d3d03b7459
MSG_162_5,CONV_162,MATCH_8374,M2227,mentor,S3827,mentee,text,Sample message content 5 in conversation 162,2026-04-19 23:22:17.764972,delivered,215.0,2,True,,enc_key_d56dadaae16559f4
MSG_162_6,CONV_162,MATCH_8374,M2227,mentor,S3827,mentee,voice_note,Sample message content 6 in conversation 162,2026-04-18 10:22:17.765003,replied,1095.0,3,True,2026-04-24 11:22:17.765015,enc_key_ccd5358b6dabd21d
MSG_162_7,CONV_162,MATCH_8374,M2227,mentor,S3827,mentee,video_call,Sample message content 7 in conversation 162,2026-04-29 09:22:17.765039,replied,875.0,2,False,,enc_key_387143f0c46497b6
MSG_162_8,CONV_162,MATCH_8374,M2227,mentor,S3827,mentee,schedule_request,Sample message content 8 in conversation 162,2026-04-15 16:22:17.765069,sent,1082.0,0,True,,enc_key_3f810c818006b621
MSG_162_9,CONV_162,MATCH_8374,S3827,mentee,M2227,mentor,text,Sample message content 9 in conversation 162,2026-04-14 18:22:17.765100,replied,235.0,1,True,2026-04-16 11:22:17.765114,enc_key_8b6ce863f13b149c
MSG_163_0,CONV_163,MATCH_1876,S422,mentee,M4638,mentor,video_call,Sample message content 0 in conversation 163,2026-04-11 05:22:17.773253,sent,,2,False,,enc_key_79bd743f2e6151d3
MSG_163_1,CONV_163,MATCH_1876,M4638,mentor,S422,mentee,video_call,Sample message content 1 in conversation 163,2026-04-12 05:22:17.773329,delivered,908.0,3,True,,enc_key_00086083c3078107
MSG_163_2,CONV_163,MATCH_1876,M4638,mentor,S422,mentee,video_call,Sample message content 2 in conversation 163,2026-04-05 13:22:17.773367,delivered,892.0,1,True,,enc_key_094436bdbd645101
MSG_163_3,CONV_163,MATCH_1876,M4638,mentor,S422,mentee,voice_note,Sample message content 3 in conversation 163,2026-04-11 05:22:17.773401,delivered,756.0,3,False,,enc_key_91056e10e9acfd0b
MSG_163_4,CONV_163,MATCH_1876,S422,mentee,M4638,mentor,text,Sample message content 4 in conversation 163,2026-04-16 19:22:17.773433,sent,855.0,1,True,2026-04-15 11:22:17.773448,enc_key_bb02ee95b6a8dc17
MSG_163_5,CONV_163,MATCH_1876,S422,mentee,M4638,mentor,file,Sample message content 5 in conversation 163,2026-04-27 05:22:17.773476,replied,1389.0,0,True,,enc_key_d50fad57c1d40344
MSG_163_6,CONV_163,MATCH_1876,S422,mentee,M4638,mentor,text,Sample message content 6 in conversation 163,2026-04-26 02:22:17.773508,sent,931.0,0,False,,enc_key_fc9b1868752272ad
MSG_163_7,CONV_163,MATCH_1876,M4638,mentor,S422,mentee,schedule_request,Sample message content 7 in conversation 163,2026-04-20 12:22:17.773540,delivered,1391.0,1,True,,enc_key_93505f4663777a65
MSG_163_8,CONV_163,MATCH_1876,M4638,mentor,S422,mentee,file,Sample message content 8 in conversation 163,2026-04-29 18:22:17.773571,replied,1328.0,1,True,,enc_key_3e5184d21552b039
MSG_163_9,CONV_163,MATCH_1876,S422,mentee,M4638,mentor,voice_note,Sample message content 9 in conversation 163,2026-04-19 15:22:17.773603,delivered,32.0,0,True,,enc_key_0977c101cb56fad5
MSG_163_10,CONV_163,MATCH_1876,M4638,mentor,S422,mentee,schedule_request,Sample message content 10 in conversation 163,2026-04-14 08:22:17.773635,replied,763.0,2,True,,enc_key_04c8e99e8a646d1f
MSG_163_11,CONV_163,MATCH_1876,S422,mentee,M4638,mentor,voice_note,Sample message content 11 in conversation 163,2026-04-06 07:22:17.773670,delivered,852.0,0,False,,enc_key_86fcc399d968a8f3
MSG_163_12,CONV_163,MATCH_1876,S422,mentee,M4638,mentor,text,Sample message content 12 in conversation 163,2026-04-29 01:22:17.773724,sent,1311.0,0,False,,enc_key_4d97947a724bb486
MSG_163_13,CONV_163,MATCH_1876,S422,mentee,M4638,mentor,schedule_request,Sample message content 13 in conversation 163,2026-05-01 21:22:17.773757,read,1093.0,1,False,,enc_key_4a6e8ae39dd04037
MSG_163_14,CONV_163,MATCH_1876,S422,mentee,M4638,mentor,video_call,Sample message content 14 in conversation 163,2026-04-23 21:22:17.773789,delivered,850.0,3,True,,enc_key_1af79e753b8d4b24
MSG_163_15,CONV_163,MATCH_1876,M4638,mentor,S422,mentee,voice_note,Sample message content 15 in conversation 163,2026-04-28 07:22:17.773820,read,670.0,3,False,2026-05-05 11:22:17.773837,enc_key_041b590d2e84bf4d
MSG_164_0,CONV_164,MATCH_8592,ALUMNI_M4821,mentor,S4769,mentee,file,Sample message content 0 in conversation 164,2026-04-27 09:22:17.774628,read,,0,False,,enc_key_3880c7c07dd34e5b
MSG_164_1,CONV_164,MATCH_8592,S4769,mentee,ALUMNI_M4821,mentor,video_call,Sample message content 1 in conversation 164,2026-04-09 19:22:17.774680,replied,700.0,0,False,,enc_key_e5780a1e0cf8d8fe
MSG_164_2,CONV_164,MATCH_8592,ALUMNI_M4821,mentor,S4769,mentee,video_call,Sample message content 2 in conversation 164,2026-04-17 16:22:17.777801,read,1294.0,3,True,2026-04-24 11:22:17.777837,enc_key_3a7a0153a94c56a6
MSG_164_3,CONV_164,MATCH_8592,ALUMNI_M4821,mentor,S4769,mentee,video_call,Sample message content 3 in conversation 164,2026-04-12 06:22:17.777870,read,1361.0,1,True,,enc_key_d907c9a9240c8a6b
MSG_164_4,CONV_164,MATCH_8592,ALUMNI_M4821,mentor,S4769,mentee,video_call,Sample message content 4 in conversation 164,2026-04-30 07:22:17.777905,delivered,335.0,0,True,,enc_key_3e5aeb7b28027acc
MSG_164_5,CONV_164,MATCH_8592,ALUMNI_M4821,mentor,S4769,mentee,voice_note,Sample message content 5 in conversation 164,2026-04-29 08:22:17.777942,read,1276.0,0,True,,enc_key_96acd4d8ef529868
MSG_164_6,CONV_164,MATCH_8592,S4769,mentee,ALUMNI_M4821,mentor,schedule_request,Sample message content 6 in conversation 164,2026-04-08 05:22:17.777976,delivered,411.0,0,False,,enc_key_e16411e14ac0a385
MSG_164_7,CONV_164,MATCH_8592,ALUMNI_M4821,mentor,S4769,mentee,schedule_request,Sample message content 7 in conversation 164,2026-04-26 05:22:17.778008,replied,1284.0,0,False,,enc_key_45ad777ac2ff7608
MSG_164_8,CONV_164,MATCH_8592,ALUMNI_M4821,mentor,S4769,mentee,video_call,Sample message content 8 in conversation 164,2026-04-26 19:22:17.778040,sent,97.0,3,False,,enc_key_6b9438c67e8493b5
MSG_164_9,CONV_164,MATCH_8592,S4769,mentee,ALUMNI_M4821,mentor,voice_note,Sample message content 9 in conversation 164,2026-04-13 09:22:17.778071,replied,412.0,0,False,,enc_key_097a58c62509c7a9
MSG_164_10,CONV_164,MATCH_8592,ALUMNI_M4821,mentor,S4769,mentee,text,Sample message content 10 in conversation 164,2026-04-27 04:22:17.778102,replied,573.0,3,False,,enc_key_3a59bdec5410080f
MSG_164_11,CONV_164,MATCH_8592,ALUMNI_M4821,mentor,S4769,mentee,video_call,Sample message content 11 in conversation 164,2026-04-30 21:22:17.778134,sent,819.0,3,False,,enc_key_f16cda1d85d33259
MSG_164_12,CONV_164,MATCH_8592,ALUMNI_M4821,mentor,S4769,mentee,video_call,Sample message content 12 in conversation 164,2026-04-18 03:22:17.778168,replied,621.0,3,True,2026-05-06 11:22:17.778182,enc_key_af2ad7b7bca3f079
MSG_164_13,CONV_164,MATCH_8592,S4769,mentee,ALUMNI_M4821,mentor,schedule_request,Sample message content 13 in conversation 164,2026-04-16 21:22:17.778207,delivered,1073.0,2,True,2026-04-23 11:22:17.778220,enc_key_8d8c4619177da068
MSG_164_14,CONV_164,MATCH_8592,S4769,mentee,ALUMNI_M4821,mentor,voice_note,Sample message content 14 in conversation 164,2026-04-13 06:22:17.778251,sent,1001.0,2,False,,enc_key_a30d20737ee355cf
MSG_164_15,CONV_164,MATCH_8592,S4769,mentee,ALUMNI_M4821,mentor,schedule_request,Sample message content 15 in conversation 164,2026-04-06 07:22:17.778288,read,1206.0,3,False,,enc_key_e1c9492d24949efa
MSG_164_16,CONV_164,MATCH_8592,S4769,mentee,ALUMNI_M4821,mentor,text,Sample message content 16 in conversation 164,2026-05-02 11:22:17.778319,delivered,305.0,3,False,,enc_key_2101d26836ae8000
MSG_164_17,CONV_164,MATCH_8592,ALUMNI_M4821,mentor,S4769,mentee,schedule_request,Sample message content 17 in conversation 164,2026-04-22 06:22:17.778350,read,1077.0,2,True,,enc_key_7437af9a89d9feaf
MSG_165_0,CONV_165,MATCH_5103,M1290,mentor,S8,mentee,voice_note,Sample message content 0 in conversation 165,2026-04-14 15:22:17.779160,replied,,1,True,2026-04-22 11:22:17.779183,enc_key_ec309b097e59f540
MSG_165_1,CONV_165,MATCH_5103,S8,mentee,M1290,mentor,file,Sample message content 1 in conversation 165,2026-04-26 18:22:17.779218,read,784.0,1,True,,enc_key_6f2f29df1b0bff4c
MSG_165_2,CONV_165,MATCH_5103,S8,mentee,M1290,mentor,video_call,Sample message content 2 in conversation 165,2026-04-07 07:22:17.779263,delivered,1059.0,0,True,,enc_key_63dbeda474ca07cb
MSG_165_3,CONV_165,MATCH_5103,M1290,mentor,S8,mentee,text,Sample message content 3 in conversation 165,2026-04-22 04:22:17.779297,replied,770.0,3,True,,enc_key_ff1949696afa77af
MSG_165_4,CONV_165,MATCH_5103,M1290,mentor,S8,mentee,schedule_request,Sample message content 4 in conversation 165,2026-05-06 02:22:17.779329,sent,847.0,0,True,,enc_key_46dd12980ebaa94e
MSG_165_5,CONV_165,MATCH_5103,S8,mentee,M1290,mentor,schedule_request,Sample message content 5 in conversation 165,2026-04-28 15:22:17.779367,delivered,60.0,1,False,,enc_key_837480e30609bebc
MSG_165_6,CONV_165,MATCH_5103,S8,mentee,M1290,mentor,video_call,Sample message content 6 in conversation 165,2026-04-09 23:22:17.779399,sent,621.0,1,False,2026-04-17 11:22:17.779416,enc_key_0e9375378c089ce5
MSG_166_0,CONV_166,MATCH_4636,ALUMNI_M1547,mentor,S2287,mentee,video_call,Sample message content 0 in conversation 166,2026-04-10 15:22:17.785312,sent,,3,True,,enc_key_4c7ddd7097e5184e
MSG_166_1,CONV_166,MATCH_4636,ALUMNI_M1547,mentor,S2287,mentee,file,Sample message content 1 in conversation 166,2026-04-20 13:22:17.785371,delivered,839.0,3,True,,enc_key_f38686443ed78dc4
MSG_166_2,CONV_166,MATCH_4636,ALUMNI_M1547,mentor,S2287,mentee,file,Sample message content 2 in conversation 166,2026-04-16 08:22:17.785408,replied,1118.0,0,True,,enc_key_cd36259126d6d745
MSG_166_3,CONV_166,MATCH_4636,ALUMNI_M1547,mentor,S2287,mentee,schedule_request,Sample message content 3 in conversation 166,2026-04-19 08:22:17.785440,sent,476.0,0,False,,enc_key_8da4f43ea7624aeb
MSG_166_4,CONV_166,MATCH_4636,S2287,mentee,ALUMNI_M1547,mentor,text,Sample message content 4 in conversation 166,2026-05-03 04:22:17.785473,read,714.0,0,False,,enc_key_7a96a0e6565f2064
MSG_166_5,CONV_166,MATCH_4636,ALUMNI_M1547,mentor,S2287,mentee,voice_note,Sample message content 5 in conversation 166,2026-04-25 16:22:17.785504,replied,895.0,3,True,2026-04-06 11:22:17.785518,enc_key_7b512bf1fb98c125
MSG_166_6,CONV_166,MATCH_4636,ALUMNI_M1547,mentor,S2287,mentee,video_call,Sample message content 6 in conversation 166,2026-04-15 20:22:17.785551,delivered,459.0,1,False,2026-04-23 11:22:17.785565,enc_key_dc27f99c8269a314
MSG_166_7,CONV_166,MATCH_4636,ALUMNI_M1547,mentor,S2287,mentee,schedule_request,Sample message content 7 in conversation 166,2026-04-10 22:22:17.785589,read,129.0,2,False,,enc_key_24342eecfe28106b
MSG_166_8,CONV_166,MATCH_4636,S2287,mentee,ALUMNI_M1547,mentor,file,Sample message content 8 in conversation 166,2026-04-14 08:22:17.785622,delivered,1218.0,1,False,2026-04-20 11:22:17.785635,enc_key_14a514f1406fcdd1
MSG_166_9,CONV_166,MATCH_4636,S2287,mentee,ALUMNI_M1547,mentor,voice_note,Sample message content 9 in conversation 166,2026-04-13 03:22:17.785660,replied,165.0,2,False,,enc_key_0a3ecd1bb9f8290f
MSG_166_10,CONV_166,MATCH_4636,ALUMNI_M1547,mentor,S2287,mentee,voice_note,Sample message content 10 in conversation 166,2026-04-16 05:22:17.785696,read,460.0,0,False,2026-04-10 11:22:17.785736,enc_key_ee903d04bd9a4c7c
MSG_166_11,CONV_166,MATCH_4636,S2287,mentee,ALUMNI_M1547,mentor,video_call,Sample message content 11 in conversation 166,2026-05-02 22:22:17.785762,sent,1423.0,0,True,,enc_key_06407c5aca91dd0c
MSG_166_12,CONV_166,MATCH_4636,S2287,mentee,ALUMNI_M1547,mentor,file,Sample message content 12 in conversation 166,2026-04-18 03:22:17.785793,replied,218.0,3,True,,enc_key_f1392fc527820090
MSG_166_13,CONV_166,MATCH_4636,ALUMNI_M1547,mentor,S2287,mentee,file,Sample message content 13 in conversation 166,2026-04-06 00:22:17.785824,replied,261.0,1,True,,enc_key_f19b08cdddffe59c
MSG_166_14,CONV_166,MATCH_4636,S2287,mentee,ALUMNI_M1547,mentor,voice_note,Sample message content 14 in conversation 166,2026-04-13 19:22:17.785855,delivered,1407.0,1,False,2026-05-02 11:22:17.785869,enc_key_d665b1a592882c4f
MSG_166_15,CONV_166,MATCH_4636,ALUMNI_M1547,mentor,S2287,mentee,video_call,Sample message content 15 in conversation 166,2026-04-10 00:22:17.785892,replied,627.0,3,True,2026-04-28 11:22:17.785906,enc_key_c03700883dac821d
MSG_167_0,CONV_167,MATCH_5180,ALUMNI_M588,mentor,S2454,mentee,voice_note,Sample message content 0 in conversation 167,2026-04-08 21:22:17.786654,read,,1,True,,enc_key_a85632dbad8d2d28
MSG_167_1,CONV_167,MATCH_5180,ALUMNI_M588,mentor,S2454,mentee,schedule_request,Sample message content 1 in conversation 167,2026-04-22 01:22:17.790758,read,1029.0,2,True,,enc_key_a92bfa0098bf6f59
MSG_167_2,CONV_167,MATCH_5180,ALUMNI_M588,mentor,S2454,mentee,schedule_request,Sample message content 2 in conversation 167,2026-04-29 16:22:17.790830,delivered,1437.0,0,False,,enc_key_8bc0449ba6038483
MSG_167_3,CONV_167,MATCH_5180,ALUMNI_M588,mentor,S2454,mentee,schedule_request,Sample message content 3 in conversation 167,2026-05-03 18:22:17.790864,sent,227.0,1,True,,enc_key_06c18f232b791544
MSG_167_4,CONV_167,MATCH_5180,ALUMNI_M588,mentor,S2454,mentee,voice_note,Sample message content 4 in conversation 167,2026-04-19 16:22:17.790904,delivered,77.0,0,False,2026-04-26 11:22:17.790920,enc_key_83e68136f4e9f9fd
MSG_167_5,CONV_167,MATCH_5180,S2454,mentee,ALUMNI_M588,mentor,file,Sample message content 5 in conversation 167,2026-04-18 05:22:17.790945,sent,775.0,2,True,,enc_key_e8bbfdf11dc15792
MSG_167_6,CONV_167,MATCH_5180,ALUMNI_M588,mentor,S2454,mentee,video_call,Sample message content 6 in conversation 167,2026-05-03 22:22:17.790978,replied,228.0,0,True,,enc_key_ad440ff1ce4913ea
MSG_167_7,CONV_167,MATCH_5180,S2454,mentee,ALUMNI_M588,mentor,schedule_request,Sample message content 7 in conversation 167,2026-04-06 17:22:17.791009,read,835.0,1,False,,enc_key_5344398e948892c1
MSG_168_0,CONV_168,MATCH_9604,S3849,mentee,M141,mentor,file,Sample message content 0 in conversation 168,2026-04-07 21:22:17.792853,delivered,,1,True,,enc_key_02ae56691e39375d
MSG_168_1,CONV_168,MATCH_9604,S3849,mentee,M141,mentor,voice_note,Sample message content 1 in conversation 168,2026-05-05 19:22:17.792908,delivered,1158.0,2,True,,enc_key_1779144c36b85af4
MSG_168_2,CONV_168,MATCH_9604,S3849,mentee,M141,mentor,voice_note,Sample message content 2 in conversation 168,2026-04-22 10:22:17.792944,replied,878.0,1,True,,enc_key_54e030afc1da8ace
MSG_168_3,CONV_168,MATCH_9604,S3849,mentee,M141,mentor,voice_note,Sample message content 3 in conversation 168,2026-04-28 06:22:17.792977,replied,88.0,2,False,,enc_key_399b51722bacb702
MSG_168_4,CONV_168,MATCH_9604,S3849,mentee,M141,mentor,video_call,Sample message content 4 in conversation 168,2026-05-06 09:22:17.793009,read,415.0,0,False,,enc_key_92e231774bc970a7
MSG_168_5,CONV_168,MATCH_9604,S3849,mentee,M141,mentor,file,Sample message content 5 in conversation 168,2026-04-17 03:22:17.793040,sent,105.0,0,False,,enc_key_da8bba17e7caaf7b
MSG_168_6,CONV_168,MATCH_9604,M141,mentor,S3849,mentee,voice_note,Sample message content 6 in conversation 168,2026-05-05 13:22:17.793078,read,305.0,0,False,2026-05-05 11:22:17.793092,enc_key_b5786ce6ef968c88
MSG_168_7,CONV_168,MATCH_9604,S3849,mentee,M141,mentor,voice_note,Sample message content 7 in conversation 168,2026-04-07 17:22:17.793117,sent,910.0,0,True,,enc_key_f57766321ce18399
MSG_168_8,CONV_168,MATCH_9604,S3849,mentee,M141,mentor,schedule_request,Sample message content 8 in conversation 168,2026-04-15 23:22:17.793149,delivered,162.0,2,True,,enc_key_520d0d7a636b46d8
MSG_168_9,CONV_168,MATCH_9604,S3849,mentee,M141,mentor,schedule_request,Sample message content 9 in conversation 168,2026-04-23 05:22:17.793180,sent,114.0,2,False,2026-04-08 11:22:17.793194,enc_key_f28f19024f17ec7f
MSG_168_10,CONV_168,MATCH_9604,M141,mentor,S3849,mentee,text,Sample message content 10 in conversation 168,2026-04-22 17:22:17.793218,replied,225.0,2,False,2026-04-21 11:22:17.793232,enc_key_bc3be1c71505f298
MSG_168_11,CONV_168,MATCH_9604,S3849,mentee,M141,mentor,voice_note,Sample message content 11 in conversation 168,2026-05-02 20:22:17.793266,replied,925.0,2,False,2026-04-10 11:22:17.793281,enc_key_757bba94f955530b
