Target_Role,Job Title,Company,Job URL,Required_Degree,Extracted_Skills
GIS Developer,,Extracted,https://rooster.jobs/jobs/700124,Degree in Information Systems,"['SQL', 'Linux', 'JavaScript', 'GDAL', 'ArcPy', 'Mapbox', 'Data Analysis', 'Spatial Data', 'R', 'GeoServer']"
GIS Developer,,Extracted,https://rooster.jobs/jobs/700125,Not Specified / Equivalent Experience,"['QGIS', 'Leaflet', 'Data Analysis', 'Java', 'R', 'SQL', 'REST API', 'JavaScript']"
GIS Developer,,Extracted,https://rooster.jobs/jobs/700126,Bachelor in Information Technology,"['Linux', 'Agile', 'REST API', 'Data Analysis', 'R', 'GDAL', 'ArcPy', 'PostGIS', 'Mapbox']"
GIS Developer,,Extracted,https://rooster.jobs/jobs/700127,Bachelor in Mathematics,"['Linux', 'R', 'JavaScript', 'REST API', 'ArcPy']"
GIS Developer,,Extracted,https://rooster.jobs/jobs/700128,Bachelor in Information Technology,"['JavaScript', 'Data Analysis', 'ArcPy', 'Java', 'Spatial Data', 'PostGIS', 'Python']"
GIS Developer,,Extracted,https://rooster.jobs/jobs/700129,Degree in Computer Engineering,"['Spatial Data', 'Data Analysis', 'JavaScript', 'Agile', 'GDAL', 'ArcPy', 'OpenLayers', 'Java', 'GeoServer']"
GIS Developer,,Extracted,https://rooster.jobs/jobs/700130,Not Specified / Equivalent Experience,"['Linux', 'PostGIS', 'Python', 'ArcPy', 'OpenLayers', 'SQL', 'R', 'GDAL', 'Git', 'Agile']"
GIS Developer,,Extracted,https://rooster.jobs/jobs/700131,Bachelor in Information Technology,"['QGIS', 'Spatial Data', 'R', 'Linux', 'SQL', 'REST API']"
GIS Developer,,Extracted,https://rooster.jobs/jobs/700132,Bachelor in Engineering,"['Data Analysis', 'Agile', 'JavaScript', 'Mapbox', 'Linux', 'REST API']"
GIS Developer,,Extracted,https://rooster.jobs/jobs/700133,Degree in Computer Engineering,"['GDAL', 'ArcGIS', 'Python', 'REST API']"
GIS Developer,,Extracted,https://rooster.jobs/jobs/700134,Not Specified / Equivalent Experience,"['MapServer', 'Git', 'Mapbox', 'REST API', 'Linux', 'Data Analysis', 'Agile', 'GeoServer', 'JavaScript', 'Leaflet']"
GIS Developer,,Extracted,https://rooster.jobs/jobs/700135,Degree in Software Engineering,"['Linux', 'GDAL', 'JavaScript', 'REST API', 'R']"
GIS Developer,,Extracted,https://rooster.jobs/jobs/700136,Master in Computer Science,"['Data Analysis', 'ArcPy', 'Spatial Data', 'Linux']"
GIS Developer,,Extracted,https://rooster.jobs/jobs/700137,Degree in Computer Science,"['Mapbox', 'MapServer', 'Spatial Data', 'ArcPy', 'QGIS', 'Git', 'Python', 'Data Analysis', 'JavaScript']"
GIS Developer,,Extracted,https://rooster.jobs/jobs/700138,Degree in Information Systems,"['Java', 'Agile', 'SQL', 'Data Analysis', 'Linux', 'Spatial Data', 'Mapbox']"
GIS Developer,,Extracted,https://rooster.jobs/jobs/700139,Not Specified / Equivalent Experience,"['ArcGIS', 'Mapbox', 'OpenLayers', 'Git', 'Python', 'ArcPy', 'Data Analysis']"
GIS Developer,,Extracted,https://rooster.jobs/jobs/700140,Degree in Information Systems,"['Python', 'Leaflet', 'JavaScript', 'MapServer']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700141,Degree in Computer Engineering,"['WSO2', 'XML', 'Python', 'ActiveMQ']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700142,Bachelor in Information Technology,"['RabbitMQ', 'Docker', 'ActiveMQ', 'XML', 'Git']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700143,Master in Computer Science,"['Apigee', 'Agile', 'Docker']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700144,Degree in Computer Engineering,"['Apache Kafka', 'Python', 'SQL', 'Agile', 'Docker', 'ActiveMQ', 'Java']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700145,Bachelor in Computer Science,"['Linux', 'CI/CD', 'Java', 'Microservices', 'Git', 'REST API', 'TIBCO']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700146,Bachelor in Computer Science,"['CI/CD', 'Git', 'RabbitMQ', 'Apache Kafka', 'Docker']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700147,Bachelor in Computer Science,"['MuleSoft', 'Microservices', 'Linux', 'Git', 'RabbitMQ', 'IBM MQ', 'Python', 'Docker']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700148,Not Specified / Equivalent Experience,"['CI/CD', 'SQL', 'RabbitMQ']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700149,Degree in Information Systems,"['Git', 'TIBCO', 'Python', 'IBM MQ', 'Java']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700150,Bachelor in Information Technology,"['Apache Kafka', 'XML', 'TIBCO', 'CI/CD', 'RabbitMQ', 'Linux']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700151,Degree in Software Engineering,"['API Gateway', 'TIBCO', 'RabbitMQ', 'WSO2', 'Docker', 'XML', 'Microservices']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700152,Degree in Information Systems,"['XML', 'ActiveMQ', 'SOAP', 'IBM MQ', 'WSO2']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700153,Bachelor in Engineering,"['ActiveMQ', 'Linux', 'REST API', 'Java', 'Git', 'Agile', 'SOAP', 'IBM MQ']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700154,Not Specified / Equivalent Experience,"['CI/CD', 'IBM MQ', 'SOAP', 'MuleSoft', 'Azure Service Bus', 'Git', 'SQL', 'Python', 'Docker']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700155,Bachelor in Mathematics,"['Docker', 'Linux', 'CI/CD', 'Agile', 'REST API', 'API Gateway', 'Git', 'RabbitMQ', 'IBM MQ', 'MuleSoft']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700156,Degree in Software Engineering,"['MuleSoft', 'CI/CD', 'SOAP', 'Git', 'Agile', 'Apache Kafka', 'REST API']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700157,Not Specified / Equivalent Experience,"['SOAP', 'API Gateway', 'Docker', 'REST API', 'SQL', 'Agile', 'Java', 'Apigee', 'RabbitMQ', 'MuleSoft']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700158,Degree in Information Systems,"['XML', 'Azure Service Bus', 'Git']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700159,Not Specified / Equivalent Experience,"['SQL', 'Azure Service Bus', 'Python', 'Git', 'SOAP', 'Docker']"
Middleware Engineer,,Extracted,https://rooster.jobs/jobs/700160,Degree in Information Systems,"['CI/CD', 'TIBCO', 'ActiveMQ', 'Python', 'Docker']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700161,Not Specified / Equivalent Experience,"['Agile', 'REST API', 'Excel', 'Git', 'Power Apps', 'Dataverse', 'Jira', 'Azure', 'Power Automate', 'Microsoft 365']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700162,Degree in Computer Engineering,"['Jira', 'SharePoint', 'Scrum']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700163,Bachelor in Engineering,"['Dataverse', 'Azure', 'Agile', 'Documentation', 'REST API', 'Microsoft 365', 'JSON', 'Scrum']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700164,Bachelor in Information Technology,"['Appian', 'Jira', 'Documentation', 'JSON', 'SQL', 'Microsoft 365', 'JavaScript']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700165,Bachelor in Engineering,"['Excel', 'Jira', 'Scrum', 'REST API', 'Git', 'ServiceNow', 'Azure']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700166,Degree in Computer Engineering,"['Scrum', 'Dataverse', 'Excel', 'Mendix', 'REST API', 'JSON', 'JavaScript']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700167,Not Specified / Equivalent Experience,"['JSON', 'ServiceNow', 'OutSystems', 'Power Apps', 'Documentation', 'REST API']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700168,Not Specified / Equivalent Experience,"['Excel', 'Scrum', 'Dataverse', 'SQL', 'JavaScript', 'Azure', 'Power Automate', 'Mendix']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700169,Degree in Information Systems,"['Dataverse', 'OutSystems', 'Power Automate', 'Power Apps', 'Azure', 'Scrum']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700170,Bachelor in Computer Science,"['SQL', 'REST API', 'Excel', 'SharePoint', 'Git']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700171,Bachelor in Information Technology,"['REST API', 'Dataverse', 'Jira', 'Documentation', 'Git', 'Excel']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700172,Degree in Software Engineering,"['Jira', 'JavaScript', 'SQL', 'REST API', 'Microsoft 365', 'Azure', 'Scrum']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700173,Not Specified / Equivalent Experience,"['JavaScript', 'SQL', 'Azure', 'Appian', 'JSON']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700174,Degree in Computer Science,"['ServiceNow', 'Power Apps', 'Azure', 'Agile', 'Appian', 'Documentation', 'Excel']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700175,Not Specified / Equivalent Experience,"['JSON', 'Power BI', 'Git', 'Dataverse', 'Azure', 'Scrum', 'ServiceNow', 'OutSystems', 'SQL']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700176,Degree in Software Engineering,"['ServiceNow', 'JavaScript', 'JSON', 'Excel', 'REST API', 'Appian', 'Power Automate', 'Dataverse']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700177,Not Specified / Equivalent Experience,"['OutSystems', 'Dataverse', 'Scrum', 'Azure', 'JSON', 'Mendix', 'Power Apps']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700178,Not Specified / Equivalent Experience,"['REST API', 'Dataverse', 'Azure', 'Scrum', 'SQL']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700179,Master in Computer Science,"['Power Automate', 'Git', 'Azure', 'JSON', 'Jira', 'Appian', 'Microsoft 365', 'SQL']"
Low-Code Developer,,Extracted,https://rooster.jobs/jobs/700180,Degree in Computer Engineering,"['Scrum', 'JavaScript', 'SharePoint', 'Dataverse']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700181,Bachelor in Information Technology,"['Unreal Engine', 'Maya', 'Git', 'Blender', 'Python', 'UX Design', 'Shader Programming']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700182,Not Specified / Equivalent Experience,"['HoloLens', '3D Modeling', 'C++', 'Agile', 'REST API', 'JavaScript']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700183,Bachelor in Information Technology,"['C#', '3D Modeling', 'Agile', 'C++', 'Git', 'Python', 'SteamVR']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700184,Master in Computer Science,"['SteamVR', 'Physics Simulation', 'Blender', 'Git', '3D Modeling', 'Python', 'Maya', 'HoloLens', 'UX Design', 'Agile']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700185,Bachelor in Engineering,"['Git', 'Blender', 'UX Design', 'Python', 'ARKit', 'Unity', 'OpenXR', 'Shader Programming', 'C++']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700186,Bachelor in Information Technology,"['REST API', 'OpenXR', 'ARKit', 'ARCore', 'SteamVR', 'Git']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700187,Degree in Information Systems,"['Agile', 'Git', 'Unity']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700188,Degree in Information Systems,"['Python', 'Unreal Engine', 'Git', 'Maya', 'HoloLens', 'Vuforia', 'C++']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700189,Not Specified / Equivalent Experience,"['JavaScript', 'Vuforia', 'ARKit', 'REST API', '3D Modeling', 'C++', 'Shader Programming', 'WebXR', 'HoloLens', 'UX Design']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700190,Bachelor in Mathematics,"['3D Modeling', 'JavaScript', 'Blender', 'UX Design', 'REST API', 'Physics Simulation', 'WebXR', 'ARCore', 'Unity']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700191,Bachelor in Engineering,"['Physics Simulation', 'C#', 'WebXR', 'ARCore', 'Git', 'Vuforia', 'Unreal Engine', 'Python']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700192,Master in Computer Science,"['Physics Simulation', 'Blender', 'Unity', 'Agile']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700193,Degree in Computer Science,"['Shader Programming', 'Unreal Engine', '3D Modeling', 'Blender', 'REST API', 'Agile', 'WebXR']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700194,Degree in Information Systems,"['Agile', 'ARCore', 'Physics Simulation', 'UX Design', 'C#', 'ARKit', 'C++', 'Vuforia']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700195,Degree in Software Engineering,"['SteamVR', 'C#', 'C++', '3D Modeling', 'Unity', 'Shader Programming', 'Blender', 'UX Design', 'HoloLens']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700196,Degree in Computer Engineering,"['REST API', 'Maya', 'C#', 'UX Design']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700197,Degree in Computer Science,"['ARCore', 'JavaScript', 'C++']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700198,Degree in Computer Science,"['HoloLens', 'Python', 'JavaScript']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700199,Bachelor in Computer Science,"['Blender', 'REST API', 'Vuforia', 'Agile', 'ARCore']"
AR/VR Developer,,Extracted,https://rooster.jobs/jobs/700200,Degree in Computer Science,"['SteamVR', 'ARCore', 'Unreal Engine', 'UX Design', 'Python', 'HoloLens', 'REST API']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800001,Degree in Information Systems,"['Git', 'SageMaker', 'Docker', 'Triton']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800002,Bachelor in Computer Science,"['Weights & Biases', 'Kubeflow', 'Kubernetes', 'AWS', 'Feast']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800003,Bachelor in Engineering,"['Agile', 'Linux', 'Git', 'Kubeflow', 'Terraform']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800004,Not Specified / Equivalent Experience,"['Airflow', 'MLflow', 'Agile', 'SQL', 'Docker', 'Kubeflow', 'SageMaker']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800005,Bachelor in Cybersecurity,"['Seldon', 'Triton', 'Git', 'SQL', 'DVC', 'Vertex AI', 'Airflow']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800006,Bachelor in Engineering,"['Weights & Biases', 'Docker', 'Airflow', 'MLflow', 'Kubernetes', 'CI/CD', 'Linux', 'Vertex AI']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800007,Degree in Computer Science,"['Kubernetes', 'Agile', 'BentoML', 'SQL', 'Weights & Biases', 'Kubeflow', 'Terraform', 'AWS', 'Monitoring', 'SageMaker']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800008,Degree in Information Systems,"['SageMaker', 'Git', 'Kubeflow', 'Triton', 'MLflow', 'Python']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800009,Master in Data Science,"['Vertex AI', 'AWS', 'Kubernetes']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800010,Bachelor in Computer Science,"['Docker', 'SQL', 'Weights & Biases', 'Kubernetes', 'AWS', 'DVC', 'CI/CD', 'BentoML']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800011,Bachelor in Cybersecurity,"['Airflow', 'Git', 'SageMaker', 'Docker', 'Vertex AI']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800012,Degree in Electrical Engineering,"['AWS', 'Linux', 'CI/CD', 'BentoML', 'DVC']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800013,Bachelor in Mathematics,"['Azure', 'Agile', 'Monitoring', 'Linux', 'Airflow', 'Vertex AI', 'CI/CD']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800014,Master in Data Science,"['MLflow', 'CI/CD', 'Python', 'Git']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800015,Bachelor in Cybersecurity,"['Monitoring', 'Terraform', 'Agile', 'Kubeflow', 'SageMaker', 'Docker', 'SQL', 'BentoML']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800016,Bachelor in Mathematics,"['Azure', 'Kubeflow', 'SageMaker', 'Seldon', 'Kubernetes', 'MLflow', 'Terraform']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800017,Degree in Computer Science,"['CI/CD', 'AWS', 'Vertex AI', 'Monitoring']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800018,Bachelor in Computer Science,"['SageMaker', 'MLflow', 'Terraform', 'Agile', 'Triton', 'Python']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800019,Master in Computer Science,"['SageMaker', 'Kubeflow', 'CI/CD', 'Kubernetes', 'Feast', 'Airflow', 'AWS', 'Monitoring', 'Agile']"
MLOps Engineer,,Extracted,https://rooster.jobs/jobs/800020,Master in Data Science,"['Terraform', 'Azure', 'SQL', 'Linux', 'Airflow', 'Weights & Biases']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800021,Master in Computer Science,"['Security', 'Git', 'CI/CD', 'Consul', 'Kubernetes', 'Backstage']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800022,Not Specified / Equivalent Experience,"['Vault', 'Python', 'Go', 'Agile']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800023,Bachelor in Electronics Engineering,"['Go', 'Terraform', 'Monitoring', 'Packer', 'GCP', 'Backstage', 'Security', 'Vault']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800024,Degree in Software Engineering,"['Security', 'Vault', 'CI/CD', 'Azure', 'Networking', 'Git']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800025,Degree in Electrical Engineering,"['Consul', 'Linux', 'Vault', 'Docker', 'Networking', 'Terraform', 'Git']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800026,Bachelor in Electronics Engineering,"['Git', 'Packer', 'Linux', 'Python', 'GCP', 'Kubernetes']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800027,Bachelor in Cybersecurity,"['Kubernetes', 'FluxCD', 'Azure', 'Go', 'Packer', 'Crossplane', 'Git', 'Vault', 'Linux', 'Security']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800028,Degree in Information Systems,"['Networking', 'Git', 'Crossplane', 'Packer', 'Security', 'Backstage', 'Terraform', 'Azure']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800029,Not Specified / Equivalent Experience,"['Pulumi', 'Kubernetes', 'GCP', 'Linux', 'Security']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800030,Bachelor in Information Technology,"['Agile', 'Git', 'Docker', 'Vault', 'GCP', 'Terraform']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800031,Bachelor in Computer Science,"['CI/CD', 'Agile', 'GCP', 'Consul', 'Linux', 'Packer']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800032,Degree in Computer Engineering,"['AWS', 'CI/CD', 'FluxCD', 'Git', 'Terraform', 'Crossplane', 'GCP', 'Networking']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800033,Degree in Electrical Engineering,"['Kubernetes', 'Vault', 'Helm', 'Security', 'Terraform', 'Packer']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800034,Bachelor in Information Technology,"['Azure', 'Helm', 'GCP']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800035,Bachelor in Engineering,"['Security', 'Docker', 'CI/CD', 'FluxCD', 'Azure']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800036,Master in Data Science,"['Backstage', 'Git', 'Crossplane', 'Python', 'Azure', 'Docker', 'Pulumi', 'Agile']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800037,Bachelor in Electronics Engineering,"['Linux', 'Security', 'Python', 'Pulumi', 'Git', 'Helm']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800038,Bachelor in Computer Science,"['Pulumi', 'Git', 'Security', 'Consul', 'Azure', 'FluxCD', 'Linux', 'Crossplane', 'Python']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800039,Bachelor in Engineering,"['Kubernetes', 'Security', 'Python', 'GCP', 'Pulumi', 'Go', 'AWS']"
Platform Engineer,,Extracted,https://rooster.jobs/jobs/800040,Bachelor in Mathematics,"['Networking', 'Git', 'CI/CD', 'Agile', 'GCP', 'Backstage', 'Monitoring', 'ArgoCD']"
Digital Forensics Analyst,,Extracted,https://rooster.jobs/jobs/800041,Degree in Computer Science,"['Chain of Custody', 'Autopsy', 'Security', 'Sleuth Kit', 'Networking', 'Linux', 'FTK', 'Malware Analysis']"
Digital Forensics Analyst,,Extracted,https://rooster.jobs/jobs/800042,Degree in Computer Engineering,"['Incident Response', 'Python', 'Volatility']"
